/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1061/: vold = 32.06970665896462, vnew = 192.2045782798372, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10610/: vold = 50.837153090874395, vnew = 115.48961522776797, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10611/: vold = 127.31558407960794, vnew = 21.83232666465349, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10612/: vold = 85.76863327777188, vnew = 122.69857535295779, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10613/: vold = 67.08473095561031, vnew = 152.2508382064643, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10614/: vold = 11.780103682282258, vnew = 161.66201701351963, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10615/: vold = 80.79806895746458, vnew = 157.4183307728261, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10616/: vold = 318.5838652686256, vnew = 59.1878142177374, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10617/: vold = 88.38304944328928, vnew = 155.66677220568369, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10618/: vold = 157.19552245794821, vnew = 45.798939209131305, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10619/: vold = 36.58472360391288, vnew = 167.8193977346964, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1062/: vold = 200.723748552974, vnew = 37.9933902978147, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10620/: vold = 65.94570397496989, vnew = 181.5505722612819, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10621/: vold = 83.39845576967524, vnew = 128.40902704079105, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10622/: vold = 54.151842959983924, vnew = 181.8758390186522, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10623/: vold = 140.99213485937193, vnew = 63.317572731968056, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10624/: vold = 33.45507939539107, vnew = 152.2736689638571, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10625/: vold = 30.130049172394656, vnew = 172.62529721496324, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10626/: vold = 281.682130369243, vnew = 32.52493135237155, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10627/: vold = 71.93544453033428, vnew = 100.47173891767646, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10628/: vold = 242.3797070869432, vnew = 23.7293372970392, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10629/: vold = 265.63609571956, vnew = 22.8563251789277, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1063/: vold = 137.3124436688225, vnew = 35.8442685552393, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10630/: vold = 155.81190062091824, vnew = 94.64486846169972, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10631/: vold = 314.556382822936, vnew = 95.43252895240643, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10632/: vold = 104.79191885134684, vnew = 34.58840852691075, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10633/: vold = 190.32929730433008, vnew = 78.18205951197358, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10634/: vold = 295.62166398048873, vnew = 96.4114352696985, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10635/: vold = 70.66697254423484, vnew = 122.94490555249418, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10636/: vold = 73.19729568079957, vnew = 176.91145720580687, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10637/: vold = 116.91468339356264, vnew = 28.96226879773538, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10638/: vold = 73.5424360783235, vnew = 176.60894419394532, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10639/: vold = 67.3408214954232, vnew = 118.93588439260714, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1064/: vold = 163.6149450656789, vnew = 74.59492305172614, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10640/: vold = 76.05988436901072, vnew = 186.20406730049598, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10641/: vold = 87.48621207227056, vnew = 152.89640694679463, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10642/: vold = 135.56533172150552, vnew = 54.78400291853571, difference = 341, maxdiff = 0.0002143383026123047
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10643/: vold = 160.69626358665997, vnew = 82.76237662656793, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10644/: vold = 72.81313833489503, vnew = 163.36772099761657, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10645/: vold = 72.47825475925148, vnew = 179.13064072613918, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10646/: vold = 130.74824776319184, vnew = 31.96794533559992, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10647/: vold = 112.72776582694647, vnew = 22.335959445874202, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10648/: vold = 92.17383670868865, vnew = 179.10826893271602, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10649/: vold = 50.99263967916576, vnew = 104.86681080745053, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1065/: vold = 203.97282416114436, vnew = 51.69191663717466, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10650/: vold = 106.97771930130199, vnew = 20.092485888621574, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10651/: vold = 185.75900254917914, vnew = 77.43115125023579, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10652/: vold = 96.30448730426812, vnew = 155.66535106929643, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10653/: vold = 196.24261633026347, vnew = 21.81672976059737, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10654/: vold = 167.68729540500092, vnew = 81.323094928164, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10655/: vold = 300.39243136879685, vnew = 51.78789369515926, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10656/: vold = 158.57030454363414, vnew = 81.8166767267652, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10657/: vold = 41.90914441218288, vnew = 185.69709358483584, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10658/: vold = 133.22096683015116, vnew = 78.00564724661567, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10659/: vold = 26.305214789400218, vnew = 196.27812808068632, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1066/: vold = 37.639729095466535, vnew = 170.8505564768384, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10660/: vold = 280.1987445590427, vnew = 47.5388082291238, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10661/: vold = 77.07320958647628, vnew = 177.61670746532974, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10662/: vold = 327.1737120365985, vnew = 52.65370113877148, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10663/: vold = 162.50145287905653, vnew = 63.15368893799878, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10664/: vold = 23.92744996427555, vnew = 196.0852064429065, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10665/: vold = 91.64976305450878, vnew = 113.46397849810893, difference = 2, maxdiff = 0.00010097026824951172
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10666/: vold = 34.0463227835107, vnew = 151.98288623061646, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10667/: vold = 87.45843176097328, vnew = 189.3338500869957, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10668/: vold = 45.93780759241433, vnew = 124.5645025313795, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10669/: vold = 157.3395893264151, vnew = 35.335647853363376, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1067/: vold = 100.90524012283258, vnew = 99.68361114725036, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10670/: vold = 177.11175375581362, vnew = 51.09569129923837, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10671/: vold = 216.9754604064985, vnew = 45.30880890333024, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10672/: vold = 30.079553081957684, vnew = 174.82895912552254, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10673/: vold = 145.71457690286994, vnew = 51.98009916513097, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10674/: vold = 35.40472150766759, vnew = 151.5695515877037, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10675/: vold = 52.03017784277486, vnew = 106.17903383733899, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10676/: vold = 120.54406751707032, vnew = 68.55234407835879, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10677/: vold = 113.54895506054577, vnew = 98.6598759612942, difference = 102, maxdiff = 0.00015997886657714844
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10678/: vold = 82.26898902654506, vnew = 105.17351967839997, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10679/: vold = 269.744431444595, vnew = 42.177996124358984, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1068/: vold = 126.96455488909619, vnew = 57.88157567914102, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10680/: vold = 85.05732708343238, vnew = 152.92535080753387, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10681/: vold = 111.54666485036654, vnew = 27.074799056504204, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10682/: vold = 49.111386077352364, vnew = 184.61781968608705, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10683/: vold = 139.7900051112465, vnew = 40.640133739314166, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10684/: vold = 142.0607783427024, vnew = 72.76706126067816, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10685/: vold = 73.01591550077181, vnew = 179.89826493365442, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10686/: vold = 76.27139480751016, vnew = 100.52681077581214, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10687/: vold = 120.39641466582343, vnew = 64.9880943557386, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10688/: vold = 68.65219530071154, vnew = 147.43259726442875, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10689/: vold = 313.3808352344028, vnew = 67.71999675040436, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1069/: vold = 142.83325521322476, vnew = 42.815766448540714, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10690/: vold = 256.19397688310653, vnew = 58.24373697503431, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10691/: vold = 96.58059973153942, vnew = 173.01708500940907, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10692/: vold = 23.907716587232667, vnew = 195.0403497726232, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10693/: vold = 133.51453784415418, vnew = 77.41357540325173, difference = 143, maxdiff = 0.00019109249114990234
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10694/: vold = 87.15480009780666, vnew = 173.00430710976224, difference = 2, maxdiff = 0.0001017451286315918
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10695/: vold = 264.48470530272743, vnew = 67.41121814320034, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10696/: vold = 162.20274711432293, vnew = 91.22310692400465, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10697/: vold = 283.90896695594836, vnew = 64.0225279391129, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10698/: vold = 302.73623239569076, vnew = 37.16838956137735, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10699/: vold = 92.65096780616732, vnew = 138.4068566957797, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/107/: vold = 283.2884737997064, vnew = 30.695851771141704, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1070/: vold = 102.46144887582383, vnew = 75.79127222378169, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10700/: vold = 202.2682008164459, vnew = 41.76413265730686, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10701/: vold = 26.61735079637303, vnew = 180.90972378008297, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10702/: vold = 90.34535071890971, vnew = 152.20693717295882, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10703/: vold = 207.8323182024862, vnew = 37.799455734179624, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10704/: vold = 248.70069348864462, vnew = 41.20979358395053, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10705/: vold = 53.63878764141785, vnew = 107.93125720547022, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10706/: vold = 56.15711316538627, vnew = 192.05013031856157, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10707/: vold = 102.35775425520072, vnew = 24.52839766640509, difference = 81, maxdiff = 0.00020295381546020508
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10708/: vold = 96.17487154741534, vnew = 176.16110222399783, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10709/: vold = 170.77888840916526, vnew = 46.39924400727899, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1071/: vold = 217.7395532865597, vnew = 27.743482327392783, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10710/: vold = 47.42752051106657, vnew = 158.36571310700347, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10711/: vold = 60.35547011692975, vnew = 131.09213331897584, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10712/: vold = 58.712721513312765, vnew = 145.35937251681682, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10713/: vold = 180.30557555757892, vnew = 33.65066275378603, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10714/: vold = 79.43085624181712, vnew = 197.0985357986723, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10715/: vold = 48.133307105405194, vnew = 133.1255283924977, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10716/: vold = 73.93185610949396, vnew = 110.41718043832476, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10717/: vold = 94.31649951756268, vnew = 145.67733747290356, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10718/: vold = 136.73428132308666, vnew = 21.271117361784615, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10719/: vold = 81.84435401296616, vnew = 116.793033539466, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1072/: vold = 66.24185787409559, vnew = 167.7639859520359, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10720/: vold = 48.81326275072564, vnew = 183.92284857329736, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10721/: vold = 321.2827297131524, vnew = 93.66491227829285, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10722/: vold = 326.4129924969413, vnew = 74.33097833835242, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10723/: vold = 51.19049683849513, vnew = 121.01630243200475, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10724/: vold = 62.17230104595398, vnew = 158.05410514323637, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10725/: vold = 157.91700666102366, vnew = 49.89377351940103, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10726/: vold = 88.32353154989161, vnew = 112.61596633308936, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10727/: vold = 74.65520497603727, vnew = 192.10095758930103, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10728/: vold = 215.0923506680871, vnew = 31.71073956276622, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10729/: vold = 218.58177222956127, vnew = 70.15902915399133, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1073/: vold = 164.9116674316349, vnew = 39.17661479616528, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10730/: vold = 92.81109238891949, vnew = 109.60907492395646, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10731/: vold = 223.04773039866205, vnew = 90.35652544342561, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10732/: vold = 78.30082322552101, vnew = 168.3672596015336, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10733/: vold = 62.76113912733826, vnew = 122.30655727672266, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10734/: vold = 186.91718919570656, vnew = 23.26069075115513, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10735/: vold = 279.9815798324705, vnew = 45.89924925988982, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10736/: vold = 76.24836840244748, vnew = 177.82771749778485, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10737/: vold = 241.4333804385387, vnew = 40.69017165313504, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10738/: vold = 49.16075413686918, vnew = 191.18824633602304, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10739/: vold = 232.3125516951993, vnew = 87.25004862764904, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1074/: vold = 48.8749199204191, vnew = 116.00575553802014, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10740/: vold = 212.007389182649, vnew = 42.284928473708064, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10741/: vold = 161.73236394387845, vnew = 99.93643660043449, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10742/: vold = 107.42809369844835, vnew = 88.20624506817117, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10743/: vold = 20.85088523427099, vnew = 144.41292075353638, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10744/: vold = 338.6445018267696, vnew = 96.31819045014299, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10745/: vold = 134.52211405022706, vnew = 85.97724338697137, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10746/: vold = 59.845068934111104, vnew = 161.01218088659695, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10747/: vold = 23.257937390130923, vnew = 165.53502749974803, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10748/: vold = 45.97052882216084, vnew = 140.4550441142633, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10749/: vold = 216.24586249726585, vnew = 47.6852478504053, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1075/: vold = 84.50069966658975, vnew = 115.73783497169669, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10750/: vold = 219.97182720294413, vnew = 29.27735124169636, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10751/: vold = 264.235743508976, vnew = 67.6961980286502, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10752/: vold = 163.6883328061174, vnew = 86.13454074938231, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10753/: vold = 77.19030637322913, vnew = 129.65797011737237, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10754/: vold = 109.16052096256008, vnew = 94.60997156121545, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10755/: vold = 183.48732479778897, vnew = 92.37876615791131, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10756/: vold = 184.00557203909872, vnew = 77.37193512727687, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10757/: vold = 223.14353640904034, vnew = 22.056921758343808, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10758/: vold = 156.01958945381483, vnew = 70.40556363912762, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10759/: vold = 114.90397502260659, vnew = 37.84691765697247, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1076/: vold = 73.3939085893608, vnew = 103.97263956731273, difference = 77, maxdiff = 0.00014919042587280273
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10760/: vold = 238.53221336046124, vnew = 61.97483508656713, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10761/: vold = 126.1177913554474, vnew = 55.95618391960811, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10762/: vold = 83.08609970179808, vnew = 126.62966545499208, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10763/: vold = 163.94848706510012, vnew = 80.88848308790463, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10764/: vold = 188.26311165291722, vnew = 78.81490302962945, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10765/: vold = 49.881984160543375, vnew = 119.25367261565552, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10766/: vold = 102.50575029976845, vnew = 78.71654439888701, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10767/: vold = 49.23968300409102, vnew = 196.68698229253408, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10768/: vold = 87.8185555101885, vnew = 154.2804714359752, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10769/: vold = 46.936303475111885, vnew = 124.96555528107379, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1077/: vold = 170.16873647098194, vnew = 96.17014958162089, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10770/: vold = 49.025115254748556, vnew = 198.20974118501113, difference = 0, maxdiff = 0.0
